name,address,account,description,interest
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars (millions)
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Dollars
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage
2019,Level 3,AA32,"Agriculture, Forestry and Fishing Support Services and Hunting",Percentage
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars (millions)
2019,Level 1,BB,Mining,Dollars
2019,Level 1,BB,Mining,Dollars
2019,Level 1,BB,Mining,Percentage
2019,Level 1,BB,Mining,Percentage
2019,Level 1,BB,Mining,Percentage
2019,Level 1,BB,Mining,Percentage
2019,Level 1,BB,Mining,Percentage
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars (millions)
2019,Level 1,CC,Manufacturing,Dollars
2019,Level 1,CC,Manufacturing,Dollars
2019,Level 1,CC,Manufacturing,Percentage
2019,Level 1,CC,Manufacturing,Percentage
2019,Level 1,CC,Manufacturing,Percentage
2019,Level 1,CC,Manufacturing,Percentage
2019,Level 1,CC,Manufacturing,Percentage
2019,Level 1,CC,Manufacturing,Percentage
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Dollars
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 3,CC15,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars (millions)
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Dollars
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 4,CC151,Beverage and Tobacco Product Manufacturing,Percentage
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions)
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage
2019,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions)
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars
2019,Level 4,CC211,Textile and Leather Manufacturing,Dollars
2019,Level 4,CC211,Textile and Leather Manufacturing,Percentage
2019,Level 4,CC211,Textile and Leather Manufacturing,Percentage
2019,Level 4,CC211,Textile and Leather Manufacturing,Percentage
2019,Level 4,CC211,Textile and Leather Manufacturing,Percentage
2019,Level 4,CC211,Textile and Leather Manufacturing,Percentage
2019,Level 4,CC211,Textile and Leather Manufacturing,Percentage
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
2019,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions)
